"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (CAD)","@ qty","Minimum Quantity","Packaging","Series","Color","CCT (K)","Flux @ 85°C, Current - Test","Flux @ 25°C, Current - Test","Current - Test","Voltage - Forward (Vf) (Typ)","Lumens/Watt @ Current - Test","CRI (Color Rendering Index)","Current - Max","Viewing Angle","Mounting Type","Package / Case"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXBD.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XBDAWT%20Cool%20White.jpg","XBDAWT-00-0000-000000F51DKR-ND","XBDAWT-00-0000-000000F51","Cree Inc.","LED XLAMP COOL WHITE 6200K 2SMD",10883,0,"Calculate",2000,1,"Digi-Reel®","XLamp® XB-D","White, Cool","6200K","126 lm (122 lm ~ 130 lm)","-","350mA","2.9V","124 lm/W","-","1A","115°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.osram-os.com/Graphics/XPic5/00088568_0.pdf","http://media.digikey.com/Photos/Osram%20Opto%20Photos/MFG_OSLON-SSL-80.jpg","475-3126-2-ND","LUW CR7P-LRLT-HPJR-1","OSRAM Opto Semiconductors Inc.","LED OSLON COOL WHITE 6000K 2SMD",5400,0,"1.23425",2400,600,"Tape & Reel (TR)","OSLON SSL® 80","White, Cool","6000K","-","147 lm (130 lm ~ 164 lm)","350mA","2.95V","142 lm/W","70 (Typ)","1A","80°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.osram-os.com/Graphics/XPic5/00088568_0.pdf","http://media.digikey.com/Photos/Osram%20Opto%20Photos/MFG_OSLON-SSL-80.jpg","475-3126-1-ND","LUW CR7P-LRLT-HPJR-1","OSRAM Opto Semiconductors Inc.","LED OSLON COOL WHITE 6000K 2SMD",6004,0,"1.77728",2000,1,"Cut Tape (CT)","OSLON SSL® 80","White, Cool","6000K","-","147 lm (130 lm ~ 164 lm)","350mA","2.95V","142 lm/W","70 (Typ)","1A","80°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.osram-os.com/Graphics/XPic5/00088568_0.pdf","http://media.digikey.com/Photos/Osram%20Opto%20Photos/MFG_OSLON-SSL-80.jpg","475-3126-6-ND","LUW CR7P-LRLT-HPJR-1","OSRAM Opto Semiconductors Inc.","LED OSLON COOL WHITE 6000K 2SMD",6004,0,"Calculate",2000,1,"Digi-Reel®","OSLON SSL® 80","White, Cool","6000K","-","147 lm (130 lm ~ 164 lm)","350mA","2.95V","142 lm/W","70 (Typ)","1A","80°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/uploads/542/DS134-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/Luxeon-Z-ES-White.jpg","1416-1333-2-ND","LXZ2-5790-5","Lumileds","LED LUXEON COOL WHITE 5700K 2SMD",6000,0,"1.43275",2000,2000,"Tape & Reel (TR)","LUXEON Z ES","White, Cool","5700K 5-Step MacAdam Ellipse","190 lm (Typ)","-","700mA","2.8V","97 lm/W","90","1.2A","120°","Surface Mount","3-SMD, No Lead"
"http://www.lumileds.com/uploads/542/DS134-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/Luxeon-Z-ES-White.jpg","1416-1333-1-ND","LXZ2-5790-5","Lumileds","LED LUXEON COOL WHITE 5700K 2SMD",6214,0,"1.43275",2000,1,"Cut Tape (CT)","LUXEON Z ES","White, Cool","5700K 5-Step MacAdam Ellipse","190 lm (Typ)","-","700mA","2.8V","97 lm/W","90","1.2A","120°","Surface Mount","3-SMD, No Lead"
"http://www.lumileds.com/uploads/542/DS134-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/Luxeon-Z-ES-White.jpg","1416-1333-6-ND","LXZ2-5790-5","Lumileds","LED LUXEON COOL WHITE 5700K 2SMD",6214,0,"Calculate",2000,1,"Digi-Reel®","LUXEON Z ES","White, Cool","5700K 5-Step MacAdam Ellipse","190 lm (Typ)","-","700mA","2.8V","97 lm/W","90","1.2A","120°","Surface Mount","3-SMD, No Lead"
"http://www.seoulsemicon.com/_upload/Goods_Spec/SZ5-P0-W0-00(0).pdf","http://media.digikey.com/Photos/Seoul%20Semi/SZ5-P0-W0-00-U3V3-AA.JPG","897-1113-2-ND","SZ5-P0-W0-00-U3V3-AA","Seoul Semiconductor Inc.","LED SZ5-P COOL WHITE 6500K 2SMD",66000,0,"1.41708",2000,1000,"Tape & Reel (TR)","SZ5-P","White, Cool","6500K (6000K ~ 7000K)","-","130 lm (109 lm ~ 150 lm)","350mA","3.2V","116 lm/W","70 (Typ)","1A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.seoulsemicon.com/_upload/Goods_Spec/SZ5-P0-W0-00(0).pdf","http://media.digikey.com/Photos/Seoul%20Semi/SZ5-P0-W0-00-U3V3-AA.JPG","897-1113-1-ND","SZ5-P0-W0-00-U3V3-AA","Seoul Semiconductor Inc.","LED SZ5-P COOL WHITE 6500K 2SMD",66727,0,"1.90760",2000,1,"Cut Tape (CT)","SZ5-P","White, Cool","6500K (6000K ~ 7000K)","-","130 lm (109 lm ~ 150 lm)","350mA","3.2V","116 lm/W","70 (Typ)","1A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.seoulsemicon.com/_upload/Goods_Spec/SZ5-P0-W0-00(0).pdf","http://media.digikey.com/Photos/Seoul%20Semi/SZ5-P0-W0-00-U3V3-AA.JPG","897-1113-6-ND","SZ5-P0-W0-00-U3V3-AA","Seoul Semiconductor Inc.","LED SZ5-P COOL WHITE 6500K 2SMD",66727,0,"Calculate",2000,1,"Digi-Reel®","SZ5-P","White, Cool","6500K (6000K ~ 7000K)","-","130 lm (109 lm ~ 150 lm)","350mA","3.2V","116 lm/W","70 (Typ)","1A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/uploads/542/DS134-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/Luxeon-Z-ES-White.jpg","1416-1328-2-ND","LXZ2-4090-3","Lumileds","LED LUXEON NEU WHITE 4000K 2SMD",6000,0,"1.50816",2000,2000,"Tape & Reel (TR)","LUXEON Z ES","White, Neutral","4000K 3-Step MacAdam Ellipse","180 lm (Typ)","-","700mA","2.8V","92 lm/W","90","1.2A","120°","Surface Mount","3-SMD, No Lead"
"http://www.lumileds.com/uploads/542/DS134-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/Luxeon-Z-ES-White.jpg","1416-1328-1-ND","LXZ2-4090-3","Lumileds","LED LUXEON NEU WHITE 4000K 2SMD",7151,0,"1.50816",2000,1,"Cut Tape (CT)","LUXEON Z ES","White, Neutral","4000K 3-Step MacAdam Ellipse","180 lm (Typ)","-","700mA","2.8V","92 lm/W","90","1.2A","120°","Surface Mount","3-SMD, No Lead"
"http://www.lumileds.com/uploads/542/DS134-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/Luxeon-Z-ES-White.jpg","1416-1328-6-ND","LXZ2-4090-3","Lumileds","LED LUXEON NEU WHITE 4000K 2SMD",7151,0,"Calculate",2000,1,"Digi-Reel®","LUXEON Z ES","White, Neutral","4000K 3-Step MacAdam Ellipse","180 lm (Typ)","-","700mA","2.8V","92 lm/W","90","1.2A","120°","Surface Mount","3-SMD, No Lead"
"http://www.lumileds.com/uploads/542/DS134-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/Luxeon-Z-ES-White.jpg","1416-1332-2-ND","LXZ2-5790-3","Lumileds","LED LUXEON COOL WHITE 5700K 2SMD",2000,0,"1.50816",2000,2000,"Tape & Reel (TR)","LUXEON Z ES","White, Cool","5700K 3-Step MacAdam Ellipse","190 lm (Typ)","-","700mA","2.8V","97 lm/W","90","1.2A","120°","Surface Mount","3-SMD, No Lead"
"http://www.lumileds.com/uploads/542/DS134-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/Luxeon-Z-ES-White.jpg","1416-1332-1-ND","LXZ2-5790-3","Lumileds","LED LUXEON COOL WHITE 5700K 2SMD",4672,0,"1.50816",2000,1,"Cut Tape (CT)","LUXEON Z ES","White, Cool","5700K 3-Step MacAdam Ellipse","190 lm (Typ)","-","700mA","2.8V","97 lm/W","90","1.2A","120°","Surface Mount","3-SMD, No Lead"
"http://www.lumileds.com/uploads/542/DS134-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/Luxeon-Z-ES-White.jpg","1416-1332-6-ND","LXZ2-5790-3","Lumileds","LED LUXEON COOL WHITE 5700K 2SMD",4672,0,"Calculate",2000,1,"Digi-Reel®","LUXEON Z ES","White, Cool","5700K 3-Step MacAdam Ellipse","190 lm (Typ)","-","700mA","2.8V","97 lm/W","90","1.2A","120°","Surface Mount","3-SMD, No Lead"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXPE.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp-XP-E.jpg","XPEWHT-L1-0000-00AE7TR-ND","XPEWHT-L1-0000-00AE7","Cree Inc.","LED XLAMP WARM WHITE 3000K 2SMD",3000,0,"1.53802",2000,1000,"Tape & Reel (TR)","XLamp® XP-E","White, Warm","3000K","-","91 lm (87 lm ~ 94 lm)","350mA","3.05V","85 lm/W","80 (Typ)","1A","115°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXPE.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp-XP-E.jpg","XPEWHT-L1-0000-00AE7CT-ND","XPEWHT-L1-0000-00AE7","Cree Inc.","LED XLAMP WARM WHITE 3000K 2SMD",3086,0,"2.18460",2000,1,"Cut Tape (CT)","XLamp® XP-E","White, Warm","3000K","-","91 lm (87 lm ~ 94 lm)","350mA","3.05V","85 lm/W","80 (Typ)","1A","115°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXPE.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp-XP-E.jpg","XPEWHT-L1-0000-00AE7DKR-ND","XPEWHT-L1-0000-00AE7","Cree Inc.","LED XLAMP WARM WHITE 3000K 2SMD",3086,0,"Calculate",2000,1,"Digi-Reel®","XLamp® XP-E","White, Warm","3000K","-","91 lm (87 lm ~ 94 lm)","350mA","3.05V","85 lm/W","80 (Typ)","1A","115°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.osram-os.com/Graphics/XPic6/00089171_0.pdf","http://media.digikey.com/photos/Osram%20Opto%20Photos/LUW%20W5AM-KYLX-7P7R-Z.JPG","475-2810-2-ND","LUW W5AM-KZLY-6P7R","OSRAM Opto Semiconductors Inc.","LED GOLDEN DRAGON COOL WHT 2SMD",2400,0,"1.16021",2000,200,"Tape & Reel (TR)","Golden DRAGON® Plus","White, Cool","6000K","-","124 lm (97 lm ~ 150 lm)","350mA","3.2V","111 lm/W","-","1A","170°","Surface Mount","2-SMD, Gull Wing, Exposed Pad"
"http://www.osram-os.com/Graphics/XPic6/00089171_0.pdf","http://media.digikey.com/photos/Osram%20Opto%20Photos/LUW%20W5AM-KYLX-7P7R-Z.JPG","475-2810-1-ND","LUW W5AM-KZLY-6P7R","OSRAM Opto Semiconductors Inc.","LED GOLDEN DRAGON COOL WHT 2SMD",2483,0,"1.83770",2000,1,"Cut Tape (CT)","Golden DRAGON® Plus","White, Cool","6000K","-","124 lm (97 lm ~ 150 lm)","350mA","3.2V","111 lm/W","-","1A","170°","Surface Mount","2-SMD, Gull Wing, Exposed Pad"
"http://www.osram-os.com/Graphics/XPic6/00089171_0.pdf","http://media.digikey.com/photos/Osram%20Opto%20Photos/LUW%20W5AM-KYLX-7P7R-Z.JPG","475-2810-6-ND","LUW W5AM-KZLY-6P7R","OSRAM Opto Semiconductors Inc.","LED GOLDEN DRAGON COOL WHT 2SMD",2483,0,"Calculate",2000,1,"Digi-Reel®","Golden DRAGON® Plus","White, Cool","6000K","-","124 lm (97 lm ~ 150 lm)","350mA","3.2V","111 lm/W","-","1A","170°","Surface Mount","2-SMD, Gull Wing, Exposed Pad"
"http://www.lumileds.com/pdfs/DS64.pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/LXML-PWC1-0120.JPG","1416-1039-2-ND","LXML-PWC1-0100","Lumileds","LED LUXEON COOL WHITE 70CRI 3SMD",41000,0,"1.67784",2000,1000,"Tape & Reel (TR)","LUXEON Rebel General Purpose White","White, Cool","4500K ~ 10000K","-","105 lm (Typ)","350mA","3V","100 lm/W","70 (Typ)","1A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/pdfs/DS64.pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/LXML-PWC1-0120.JPG","1416-1039-1-ND","LXML-PWC1-0100","Lumileds","LED LUXEON COOL WHITE 70CRI 3SMD",41303,0,"1.87916",2000,1,"Cut Tape (CT)","LUXEON Rebel General Purpose White","White, Cool","4500K ~ 10000K","-","105 lm (Typ)","350mA","3V","100 lm/W","70 (Typ)","1A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/pdfs/DS64.pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/LXML-PWC1-0120.JPG","1416-1039-6-ND","LXML-PWC1-0100","Lumileds","LED LUXEON COOL WHITE 70CRI 3SMD",41303,0,"Calculate",2000,1,"Digi-Reel®","LUXEON Rebel General Purpose White","White, Cool","4500K ~ 10000K","-","105 lm (Typ)","350mA","3V","100 lm/W","70 (Typ)","1A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/pdfs/DS64.pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/LXML-PWC1-0120.JPG","1416-1042-2-ND","LXML-PWN1-0100","Lumileds","LED LUXEON NEUTRAL WHITE 3SMD",5000,0,"1.67784",2000,1000,"Tape & Reel (TR)","LUXEON Rebel General Purpose White","White, Neutral","3500K ~ 4500K","-","105 lm (Typ)","350mA","3V","100 lm/W","70 (Typ)","1A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/pdfs/DS64.pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/LXML-PWC1-0120.JPG","1416-1042-1-ND","LXML-PWN1-0100","Lumileds","LED LUXEON NEUTRAL WHITE 3SMD",5293,0,"1.87916",2000,1,"Cut Tape (CT)","LUXEON Rebel General Purpose White","White, Neutral","3500K ~ 4500K","-","105 lm (Typ)","350mA","3V","100 lm/W","70 (Typ)","1A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/pdfs/DS64.pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/LXML-PWC1-0120.JPG","1416-1042-6-ND","LXML-PWN1-0100","Lumileds","LED LUXEON NEUTRAL WHITE 3SMD",5293,0,"Calculate",2000,1,"Digi-Reel®","LUXEON Rebel General Purpose White","White, Neutral","3500K ~ 4500K","-","105 lm (Typ)","350mA","3V","100 lm/W","70 (Typ)","1A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXTE","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp-XT-E.jpg","XTEAWT-00-0000-000000GE3TR-ND","XTEAWT-00-0000-000000GE3","Cree Inc.","LED XLAMP COOL WHITE 5000K 2SMD",2000,0,"1.75454",2000,1000,"Tape & Reel (TR)","XLamp® XT-E","White, Cool","5000K","135 lm (130 lm ~ 139 lm)","-","350mA","2.85V","135 lm/W","-","1.5A","115°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXTE","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp-XT-E.jpg","XTEAWT-00-0000-000000GE3CT-ND","XTEAWT-00-0000-000000GE3","Cree Inc.","LED XLAMP COOL WHITE 5000K 2SMD",2978,0,"1.76000",2000,1,"Cut Tape (CT)","XLamp® XT-E","White, Cool","5000K","135 lm (130 lm ~ 139 lm)","-","350mA","2.85V","135 lm/W","-","1.5A","115°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXTE","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp-XT-E.jpg","XTEAWT-00-0000-000000GE3DKR-ND","XTEAWT-00-0000-000000GE3","Cree Inc.","LED XLAMP COOL WHITE 5000K 2SMD",2978,0,"Calculate",2000,1,"Digi-Reel®","XLamp® XT-E","White, Cool","5000K","135 lm (130 lm ~ 139 lm)","-","350mA","2.85V","135 lm/W","-","1.5A","115°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXPE.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp-XP-E.jpg","XPEWHT-L1-R250-00E01TR-ND","XPEWHT-L1-R250-00E01","Cree Inc.","LED XLAMP COOL WHITE 70CRI 2SMD",3500,0,"1.53802",2000,250,"Tape & Reel (TR)","XLamp® XP-E","White, Cool","5000K ~ 10000K","-","118 lm (114 lm ~ 122 lm)","350mA","3.05V","111 lm/W","70 (Typ)","1A","115°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXPE.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp-XP-E.jpg","XPEWHT-L1-R250-00E01CT-ND","XPEWHT-L1-R250-00E01","Cree Inc.","LED XLAMP COOL WHITE 70CRI 2SMD",3621,0,"2.64450",2000,1,"Cut Tape (CT)","XLamp® XP-E","White, Cool","5000K ~ 10000K","-","118 lm (114 lm ~ 122 lm)","350mA","3.05V","111 lm/W","70 (Typ)","1A","115°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXPE.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp-XP-E.jpg","XPEWHT-L1-R250-00E01DKR-ND","XPEWHT-L1-R250-00E01","Cree Inc.","LED XLAMP COOL WHITE 70CRI 2SMD",3621,0,"Calculate",2000,1,"Digi-Reel®","XLamp® XP-E","White, Cool","5000K ~ 10000K","-","118 lm (114 lm ~ 122 lm)","350mA","3.05V","111 lm/W","70 (Typ)","1A","115°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/uploads/17/DS61-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/LXML-PWN2.JPG","1416-1041-2-ND","LXML-PWC2","Lumileds","LED LUXEON COOL WHITE 5650K 3SMD",11000,0,"1.86636",2000,1000,"Tape & Reel (TR)","LUXEON Rebel ES","White, Cool","5650K","-","235 lm (Typ)","700mA","2.9V","116 lm/W","60","1A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/uploads/17/DS61-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/LXML-PWN2.JPG","1416-1041-1-ND","LXML-PWC2","Lumileds","LED LUXEON COOL WHITE 5650K 3SMD",11254,0,"2.09032",2000,1,"Cut Tape (CT)","LUXEON Rebel ES","White, Cool","5650K","-","235 lm (Typ)","700mA","2.9V","116 lm/W","60","1A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/uploads/17/DS61-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/LXML-PWN2.JPG","1416-1041-6-ND","LXML-PWC2","Lumileds","LED LUXEON COOL WHITE 5650K 3SMD",11254,0,"Calculate",2000,1,"Digi-Reel®","LUXEON Rebel ES","White, Cool","5650K","-","235 lm (Typ)","700mA","2.9V","116 lm/W","60","1A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/uploads/17/DS61-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/LXML-PWN2.JPG","1416-1044-2-ND","LXML-PWN2","Lumileds","LED LUXEON NEU WHITE 4100K 3SMD",4000,0,"1.86636",2000,1000,"Tape & Reel (TR)","LUXEON Rebel ES","White, Neutral","4100K","-","230 lm (Typ)","700mA","2.9V","113 lm/W","60","1A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/uploads/17/DS61-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/LXML-PWN2.JPG","1416-1044-1-ND","LXML-PWN2","Lumileds","LED LUXEON NEU WHITE 4100K 3SMD",4233,0,"2.09032",2000,1,"Cut Tape (CT)","LUXEON Rebel ES","White, Neutral","4100K","-","230 lm (Typ)","700mA","2.9V","113 lm/W","60","1A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/uploads/17/DS61-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/LXML-PWN2.JPG","1416-1044-6-ND","LXML-PWN2","Lumileds","LED LUXEON NEU WHITE 4100K 3SMD",4233,0,"Calculate",2000,1,"Digi-Reel®","LUXEON Rebel ES","White, Neutral","4100K","-","230 lm (Typ)","700mA","2.9V","113 lm/W","60","1A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/uploads/542/DS134-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/Luxeon-Z-ES-White.jpg","1416-1326-2-ND","LXZ2-2280-3","Lumileds","LED LUXEON WARM WHITE 2200K 2SMD",6000,0,"1.92291",2000,2000,"Tape & Reel (TR)","LUXEON Z ES","White, Warm","2200K 3-Step MacAdam Ellipse","150 lm (Typ)","-","700mA","2.8V","77 lm/W","80","1.2A","120°","Surface Mount","3-SMD, No Lead"
"http://www.lumileds.com/uploads/542/DS134-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/Luxeon-Z-ES-White.jpg","1416-1326-1-ND","LXZ2-2280-3","Lumileds","LED LUXEON WARM WHITE 2200K 2SMD",6964,0,"1.92290",2000,1,"Cut Tape (CT)","LUXEON Z ES","White, Warm","2200K 3-Step MacAdam Ellipse","150 lm (Typ)","-","700mA","2.8V","77 lm/W","80","1.2A","120°","Surface Mount","3-SMD, No Lead"
"http://www.lumileds.com/uploads/542/DS134-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/Luxeon-Z-ES-White.jpg","1416-1326-6-ND","LXZ2-2280-3","Lumileds","LED LUXEON WARM WHITE 2200K 2SMD",6964,0,"Calculate",2000,1,"Digi-Reel®","LUXEON Z ES","White, Warm","2200K 3-Step MacAdam Ellipse","150 lm (Typ)","-","700mA","2.8V","77 lm/W","80","1.2A","120°","Surface Mount","3-SMD, No Lead"
"http://www.lumileds.com/pdfs/DS64.pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/LXML-PWC1-0120.JPG","1416-1040-2-ND","LXML-PWC1-0120","Lumileds","LED LUXEON COOL WHITE 70CRI 3SMD",5000,0,"1.94176",2000,1000,"Tape & Reel (TR)","LUXEON Rebel General Purpose White","White, Cool","4500K ~ 10000K","-","124 lm (Typ)","350mA","3V","118 lm/W","70 (Typ)","1A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/pdfs/DS64.pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/LXML-PWC1-0120.JPG","1416-1040-1-ND","LXML-PWC1-0120","Lumileds","LED LUXEON COOL WHITE 70CRI 3SMD",5819,0,"1.98836",2000,1,"Cut Tape (CT)","LUXEON Rebel General Purpose White","White, Cool","4500K ~ 10000K","-","124 lm (Typ)","350mA","3V","118 lm/W","70 (Typ)","1A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/pdfs/DS64.pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/LXML-PWC1-0120.JPG","1416-1040-6-ND","LXML-PWC1-0120","Lumileds","LED LUXEON COOL WHITE 70CRI 3SMD",5819,0,"Calculate",2000,1,"Digi-Reel®","LUXEON Rebel General Purpose White","White, Cool","4500K ~ 10000K","-","124 lm (Typ)","350mA","3V","118 lm/W","70 (Typ)","1A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/pdfs/DS64.pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/LXML-PWC1-0120.JPG","1416-1043-2-ND","LXML-PWN1-0120","Lumileds","LED LUXEON NEUTRAL WHITE 3SMD",3000,0,"1.94176",2000,1000,"Tape & Reel (TR)","LUXEON Rebel General Purpose White","White, Neutral","3500K ~ 4500K","-","124 lm (Typ)","350mA","3V","118 lm/W","65 (Typ)","1A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/pdfs/DS64.pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/LXML-PWC1-0120.JPG","1416-1043-1-ND","LXML-PWN1-0120","Lumileds","LED LUXEON NEUTRAL WHITE 3SMD",4314,0,"1.98836",2000,1,"Cut Tape (CT)","LUXEON Rebel General Purpose White","White, Neutral","3500K ~ 4500K","-","124 lm (Typ)","350mA","3V","118 lm/W","65 (Typ)","1A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/pdfs/DS64.pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/LXML-PWC1-0120.JPG","1416-1043-6-ND","LXML-PWN1-0120","Lumileds","LED LUXEON NEUTRAL WHITE 3SMD",4314,0,"Calculate",2000,1,"Digi-Reel®","LUXEON Rebel General Purpose White","White, Neutral","3500K ~ 4500K","-","124 lm (Typ)","350mA","3V","118 lm/W","65 (Typ)","1A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXPG.pdf","http://media.digikey.com/photos/Cree%20Photos/XPG-Series.jpg","XPGWHT-L1-0000-00BE8TR-ND","XPGWHT-L1-0000-00BE8","Cree Inc.","LED XLAMP WARM WHITE 2700K 2SMD",9000,0,"2.03079",2000,1000,"Tape & Reel (TR)","XLamp® XP-G","White, Warm","2700K","-","97 lm (94 lm ~ 100 lm)","350mA","2.9V","96 lm/W","80 (Typ)","1.5A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXPG.pdf","http://media.digikey.com/photos/Cree%20Photos/XPG-Series.jpg","XPGWHT-L1-0000-00BE8CT-ND","XPGWHT-L1-0000-00BE8","Cree Inc.","LED XLAMP WARM WHITE 2700K 2SMD",9576,0,"2.89388",2000,1,"Cut Tape (CT)","XLamp® XP-G","White, Warm","2700K","-","97 lm (94 lm ~ 100 lm)","350mA","2.9V","96 lm/W","80 (Typ)","1.5A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
